name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url,Category
World Heritage Sites: A Complete Guide to 1073 UNESCO World Heritage Sites,"
Unesco",56.55,70.78,544,AVALON TRAVEL PUBL            ,Paperback,24/04/2018,20,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780228101352,Travel
Caribbean by Cruise Ship: The Complete Guide to Cruising the Caribbean,"
Vipond,Anne",27.01,36.07,244,DOCUMENTARY MEDIA             ,Paperback,28/10/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781927747056,Travel
111 Places in Los Angeles That You Must Not Miss Updated and Revised,"
Moglen,Laurel",26.23,35.03,1,HARPER COLLINS UK             ,Paperback,01/10/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783954518845,Travel
50 Hikes with Kids: Oregon and Washington,"
Gorton,Wendy",26.57,35.48,352,SIMON & SCHUSTER              ,Paperback,04/07/2017,4,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781604698008,Travel
A Walk in the Woods: Rediscovering America on the Appalachian Trail,"
Bryson,Bill",10.59,14.15,0,RAND MCNALLY                  ,Mass,01/07/2003,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307279460,Travel
Lonely Planet Jordan,"
LonelyPlanet",30.7,40.99,328,LONELY PLANET PUB             ,Paperback,21/08/2018,16,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786575753,Travel
"Streetwise Florence Map - Laminated City Center Street Map of Florence, Italy","
Michelin",9.34,12.47,264,AXEL & ASH                    ,Folded,01/11/2015,121,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067229860,Travel
Insight Guides Explore Boston,"
InsightGuides",16.29,21.76,408,DK PUB                        ,Paperback,21/02/2017,36,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786718297,Travel
Rick Steves Ireland 2019,"
Steves,Rick",31.7,42.33,304,FODORS                        ,Paperback,22/01/2019,91,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218316,Travel
Unique Eats and Eateries of Philadelphia,"
LevyBaker,Irene",26.21,35.0,224,LONELY PLANET PUB             ,Paperback,23/10/2018,33,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681061412,Travel
Lands of Lost Borders: A Journey on the Silk Road,"
Harris,Kate",31.09,41.52,160,REEDY PR                      ,Hardcover,15/08/2018,97,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062839343,Travel
North American Road Trips: Unforgettable Journeys of a Lifetime,"
Derrick,Martin",31.32,41.82,336,FODORS                        ,Hardcover,21/05/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785835851,Travel
"Journeys of a Lifetime, Second Edition: 500 of the World's Greatest Trips","
NationalGeographic",68.44,85.66,277,PENGUIN GROUP                 ,Hardcover,31/01/1980,636,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781426219733,Travel
The Best Place to Be Today: 365 Things to Do & the Perfect Day to Do Them,"
LonelyPlanet",32.69,43.65,128,DK PUB                        ,Paperback,16/01/2018,25,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781743601655,Travel
A Field Guide to Getting Lost,"
Solnit,Rebecca",21.31,28.46,744,TASCHEN AMER LLC              ,Paperback,25/10/2014,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780143037248,Travel
Seattle Walks: Discovering History and Nature in the City,"
Williams,DavidB.",24.26,32.39,272,WRIGHT GUIDE                  ,Paperback,01/05/2018,102,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780295741284,Travel
DK Eyewitness Travel Guide Sicily,"
DkTravel",29.11,38.87,320,FROMMERMEDIA LLC              ,Paperback,13/11/2018,39,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465459954,Travel
America's National Parks,"
Tome,Ester",49.12,61.48,286,LIGHTNING SOURCE INC          ,Hardcover,11/06/2017,85,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780785836278,Travel
A Stranger's Pose,"
Iduma,Emmanuel",18.65,24.9,143,BENCHMARK MAPS                ,Paperback,01/10/2009,1,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781911115496,Travel
Destination Earth: A New Philosophy of Travel by a World-Traveler,"
Hadjicostis,Nicos",29.7,39.66,448,LONELY PLANET PUB             ,Paperback,18/10/2016,50,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780997414806,Travel
Damron Men's Travel Guide 52nd Edition,"
Gatta,Gina",41.29,55.13,704,FODORS                        ,Paperback,19/03/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780929435947,Travel
Fodor's Alaska,"
Fodor'sTravelGuides",28.09,37.51,288,NATL GEOGRAPHIC CHILDRENS     ,Paperback,07/02/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640971165,Travel
"The Best Travel Writing, Volume 10: True Stories from Around the World","
O'Reilly,James",29.39,39.25,316,WIZARD PUBN                   ,Paperback,15/02/2018,124,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781609520878,Travel
See You in the Piazza: New Places to Discover in Italy,"
Mayes,Frances",40.86,54.56,480,WORKMAN PUB CO                ,Hardcover,20/09/2016,154,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451497697,Travel
Lonely Planet New Zealand,"
LonelyPlanet",35.8,47.81,952,AVALON TRAVEL PUBL            ,Paperback,27/03/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786570796,Travel
"Red Sky in Mourning: The True Story of Love, Loss, and Survival at Sea","
Ashcraft,TamiOldham",25.33,33.82,544,LONELY PLANET PUB             ,Paperback,21/03/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780786886760,Travel
Kingbird Highway: The Biggest Year in the Life of an Extreme Birder,"
Kaufman,Kenn",23.46,31.33,328,TASCHEN AMER LLC              ,Paperback,24/09/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780618709403,Travel
Rick Steves Rome 2019,"
Steves,Rick",26.99,36.04,280,WIZARD PUBN                   ,Paperback,01/01/2017,19,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218361,Travel
Mykonos Muse,"
Manola,Lizy",146.57,183.45,316,WIZARD PUBN                   ,Hardcover,01/08/2018,479,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781614286905,Travel
African Safari Field Guide,"
Nolting,MarkW.",29.06,38.8,500,NEXT EXIT INC                 ,Paperback,15/01/2019,1403,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780939895229,Travel
Lonely Planet Discover Tokyo 2019,"
LonelyPlanet",31.04,41.45,704,STONE ROAD PR                 ,Paperback,01/01/2017,53,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781787011182,Travel
Rick Steves France 2019,"
Steves,Rick",36.01,48.08,320,LONELY PLANET PUB             ,Paperback,19/09/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218293,Travel
Rick Steves Spain 2019,"
Steves,Rick",34.31,45.81,944,AVALON TRAVEL PUBL            ,Paperback,29/01/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218408,Travel
Spectacular Scotland,"
Gracie,James",36.51,48.75,333,PLUME                         ,Hardcover,24/04/2012,36,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780789324795,Travel
Rand McNally Easy to Read! Calfornia State Map,"
RandMcNally",7.19,9.6,256,ADAMS PUB                     ,Folded,20/11/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780528881107,Travel
Rick Steves Florence & Tuscany,"
Steves,Rick",31.27,41.76,304,BROADWAY BOOKS                ,Paperback,04/05/1999,15,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631216657,Travel
Key West & the Lower Keys Travel Guide,"
Eberl,Karuna",28.46,38.01,368,OCEAN CRUISE GUIDES LTD       ,Paperback,15/04/2017,314,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780998858906,Travel
Lonely Planet Costa Rica,"
LonelyPlanet",31.3,41.79,316,WIZARD PUBN                   ,Paperback,25/07/2016,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786571762,Travel
Fodor's Essential Hawaii,"
Fodor'sTravelGuides",31.9,42.6,614,AVALON TRAVEL PUBL            ,Paperback,04/09/2018,21,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640970847,Travel
"100 Things to Do in Denver Before You Die, 2nd Edition","
Grant,Rich",19.68,26.28,272,SPRING STREET PUB             ,Paperback,30/06/2017,573,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681061542,Travel
Mediterranean by Cruise Ship: The Complete Guide to Mediterranean Cruising,"
Vipond,Anne",29.37,39.22,496,UNIVERSE BOOKS                ,Paperback,04/04/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781927747131,Travel
Michelin Europe,"
Michelin",17.52,23.4,672,TASCHEN AMER LLC              ,Folded,14/10/2016,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067170117,Travel
Rick Steves Best of Europe,"
Steves,Rick",41.03,54.79,264,ASSOULINE                     ,Paperback,01/11/2016,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218033,Travel
"Where Are They Buried?: How Did They Die? Fitting Ends and Final Resting Places of the Famous, Infamous, and Noteworthy","
Benoit,Tod",27.0,36.05,150,ASSOULINE                     ,Paperback,01/06/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631910111,Travel
Washington D.C.,"
NationalGeographicMaps",10.46,13.97,540,HARPER TORCH                  ,Folded,25/04/2006,293,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781597750257,Travel
Oregon Wild & Scenic 2019 Square,"
BrowntroutPublishers,Inc",21.26,28.39,1,MICHELIN TRAVEL PUBN          ,Other,15/03/2018,11,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465098771,Travel
Benchmark California Road Map,"
BenchmarkMaps",7.98,10.66,192,ALFRED A KNOPF                ,Folded,26/06/2018,18,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780783499048,Travel
"Streetwise London Map - Laminated City Center Street Map of London, England","
Michelin",9.34,12.47,1,MICHELIN TRAVEL PUBN          ,Folded,15/09/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9782067229808,Travel
The Monocle Travel Guide to Kyoto: The Monocle Travel Guide Series,"
Brule,Tyler",22.85,30.51,1200,WORKMAN PUB CO                ,Hardcover,29/11/2016,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783899559248,Travel
Amazing MN: State Rankings & Unusual Information,"
Lynch,Lee",64.04,80.16,204,PENGUIN GROUP                 ,Hardcover,25/03/2003,1,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781592987986,Travel
The Oregon Trail: A New American Journey,"
Buck,Rinker",26.91,35.94,896,LONELY PLANET PUB             ,Paperback,21/11/2017,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781451659177,Travel
"A Pilgrim's Guide to the Camino Portugués: Lisbon - Porto - Santiago / Camino Central, Camino de la Costa, Variente Espiritual & Senda Litoral","
Brierley,John",36.67,48.96,352,ALFRED A KNOPF                ,Paperback,30/01/2018,10,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781912216017,Travel
Lonely Planet Japan,"
LonelyPlanet",39.83,53.18,700,AVALON TRAVEL PUBL            ,Paperback,16/10/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786570352,Travel
The Unofficial Guide to Universal Orlando 2019,"
Kubersky,Seth",25.0,33.38,640,FROMMERMEDIA LLC              ,Paperback,07/12/2018,20,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628090895,Travel
Rick Steves Scotland,"
Steves,Rick",34.5,46.07,432,PANTHEON                      ,Paperback,08/05/2018,22,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631218170,Travel
The Milepost 2019: Alaska Travel Planner,"
",59.51,74.49,288,FROMMERMEDIA LLC              ,Paperback,23/10/2018,124,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781892154385,Travel
Amazing Train Journeys,"
LonelyPlanet",37.17,49.63,248,GIBBS SMITH PUB               ,Hardcover,17/07/2018,45,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781787014305,Travel
"American Nomads: Travels with Lost Conquistadors, Mountain Men, Cowboys, Indians, Hoboes, Truckers, and Bullriders","
Grant,Richard",23.84,31.84,322,LIGHTNING SOURCE INC          ,Paperback,01/11/2012,131,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780802141804,Travel
Fodor's Paris 2019,"
Fodor'sTravelGuides",24.79,33.11,272,W W NORTON & CO INC           ,Paperback,03/07/2018,16,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640970649,Travel
"DK Eyewitness Travel Guide Jerusalem, Israel, Petra and Sinai","
DkTravel",32.73,43.7,880,FODORS                        ,Paperback,02/04/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465441317,Travel
Berlitz Cruising and Cruise Ships 2019,"
BerlitzPublishingCompany",37.45,50.0,544,AVALON TRAVEL PUBL            ,Paperback,24/04/2018,20,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781785730429,Travel
The Manhattan Nobody Knows: An Urban Walking Guide,"
Helmreich,WilliamB.",33.27,44.43,244,DOCUMENTARY MEDIA             ,Paperback,28/10/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691166995,Travel
Zion National Park,"
NationalGeographicMaps-TrailsIllust",17.24,23.02,1,HARPER COLLINS UK             ,Folded,01/10/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781566952972,Travel
Frommer's Easyguide to Las Vegas 2019,"
Bascos,Grace",24.75,33.05,352,SIMON & SCHUSTER              ,Paperback,04/07/2017,4,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781628874204,Travel
Weird Oregon: Your Travel Guide to Oregon's Local Legends and Best Kept Secrets,"
Eufrasio,Al",32.22,43.03,0,RAND MCNALLY                  ,Hardcover,01/07/2003,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781402754661,Travel
Lonely Planet Thailand,"
LonelyPlanet",38.61,51.56,328,LONELY PLANET PUB             ,Paperback,21/08/2018,16,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786570581,Travel
Dispatches from Pluto: Lost and Found in the Mississippi Delta,"
Grant,Richard",20.0,26.71,264,AXEL & ASH                    ,Paperback,01/11/2015,121,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781476709642,Travel
Rocky Mountain National Park,"
NationalGeographicMaps-TrailsIllust",17.24,23.02,408,DK PUB                        ,Folded,21/02/2017,36,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781566953429,Travel
100 Things to Do in Spokane Before You Die,"
TheSpokesman-ReviewStaff",19.6,26.18,304,FODORS                        ,Paperback,22/01/2019,91,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781681061825,Travel
Explorer's Guide Napa & Sonoma,"
Melnik,Peg",26.95,35.99,224,LONELY PLANET PUB             ,Paperback,23/10/2018,33,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781682682302,Travel
Nomad Deluxe,"
Ypma,Herbert",143.84,180.03,160,REEDY PR                      ,Hardcover,15/08/2018,97,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781614285151,Travel
Backroads & Byways of Georgia,"
Jenkins,DavidB.",29.39,39.25,336,FODORS                        ,Paperback,21/05/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781581574067,Travel
The Monocle Travel Guide to New York: The Monocle Travel Guide Series,"
Monocle",22.76,30.4,277,PENGUIN GROUP                 ,Hardcover,31/01/1980,636,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783899555752,Travel
Goodbye to a River: A Narrative,"
Graves,John",21.45,28.65,128,DK PUB                        ,Paperback,16/01/2018,25,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780375727788,Travel
DK Eyewitness Travel Guide Barcelona and Catalonia,"
DkTravel",25.61,34.2,744,TASCHEN AMER LLC              ,Paperback,25/10/2014,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465467744,Travel
Insight Guides Explore Los Angeles,"
InsightGuides",16.7,22.3,272,WRIGHT GUIDE                  ,Paperback,01/05/2018,102,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786718327,Travel
2019 Collins Road Map Scotland,"
CollinsMaps",11.66,15.58,320,FROMMERMEDIA LLC              ,Folded,13/11/2018,39,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780008272739,Travel
2019 Collins Big Road Atlas Britain,"
CollinsMaps",33.05,44.13,286,LIGHTNING SOURCE INC          ,Spiral,11/06/2017,85,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780008272692,Travel
Lonely Planet Florence & Tuscany,"
LonelyPlanet",31.74,42.38,143,BENCHMARK MAPS                ,Paperback,01/10/2009,1,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786572615,Travel
"Super Cheap Japan: Budget Travel in Tokyo, Kyoto, Osaka, Nara, Hiroshima and Surrounding Areas","
Baxter,Matthew",24.37,32.54,448,LONELY PLANET PUB             ,Paperback,18/10/2016,50,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781999810009,Travel
Lonely Planet Spain,"
LonelyPlanet",37.22,49.7,704,FODORS                        ,Paperback,19/03/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781786572660,Travel
The Monocle Travel Guide to Paris: The Monocle Travel Guide Series,"
Monocle",22.85,30.51,1,MICHELIN TRAVEL PUBN          ,Hardcover,15/10/2017,17,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783899556582,Travel
Rick Steves Pocket Barcelona,"
Steves,Rick",17.8,23.77,424,FODORS                        ,Paperback,19/02/2019,95,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631213113,Travel
"Tip of the Iceberg: My 3,000-Mile Journey Around Wild Alaska, the Last Great American Frontier","
Adams,Mark",35.62,47.56,133,SMBBOOKS                      ,Hardcover,07/06/2017,45,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101985106,Travel
"100 Parks, 5,000 Ideas: Where to Go, When to Go, What to See, What to Do","
Yogerst,Joe",53.31,66.73,162,SMBBOOKS                      ,Paperback,07/12/2017,209,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781426220104,Travel
A History of the World in 500 Walks,"
Baxter,Sarah",41.26,55.1,368,DISNEY PR                     ,Hardcover,19/09/2017,12,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781626865549,Travel
DK Eyewitness Travel Guide Egypt,"
DkTravel",32.73,43.7,288,BLOOMSBURY                    ,Paperback,06/11/2007,2,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781465441027,Travel
Outlander's Scotland,"
Taplin,Phoebe",13.45,17.96,1200,WORKMAN PUB CO                ,Paperback,29/11/2016,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781841658049,Travel
Fodor's Essential Spain 2019,"
Fodor'sTravelGuides",34.22,45.69,288,DK PUB                        ,Paperback,20/02/2018,1,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640970762,Travel
Fodor's New York City 2019,"
Fodor'sTravelGuides",29.72,39.69,0,STREETWISE MAPS INC           ,Paperback,12/12/2017,99,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640970489,Travel
Walkin' on the Happy Side of Misery: A Slice of Life on the Appalachian Trail,"
Tate,J.R.",25.4,33.92,336,INSIGHT GUIDES                ,Paperback,01/01/2019,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780811712842,Travel
['Bloodborne: The Death of Sleep'],"
Kot,Ales",26.28,32.09,112,['TITAN BOOKS                   '],Paperback,23/10/2018,0,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781785863448,Comic
['Shiver: Junji Ito Selected Stories'],"
Ito,Junji",34.25,41.83,392,['VIZ LLC                       '],Hardcover,19/12/2017,49,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781421596938,Comic
['The Search'],"
Yang,GeneLuen",66.21,77.99,238,['DARK HORSE COMICS             '],Hardcover,18/02/2014,7,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781616552268,Comic
['To Kill a Mockingbird: A Graphic Novel'],"
Lee,Harper",38.1,46.53,288,['HARPER COLLINS                '],Hardcover,30/10/2018,214,https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062798183,Comic
